# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-F" "GFF3" "-t" "gene" "-g" "locus_tag" "-a" "/home/sararomi/Opemidimeji_2/ref/genome_fixed.gff3" "-o" "/home/sararomi/Opemidimeji_2/results/counts/gene_counts.txt" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam
SAUSA300_RS08850	NC_007793.1	1777548	1778477	-	930	0	0	0	0	0	0	0
SAUSA300_RS08855	NC_007793.1	1778496	1779104	-	609	0	0	0	0	0	0	0
SAUSA300_RS08865	NC_007793.1	1779246	1779602	-	357	0	0	0	0	0	0	0
SAUSA300_RS08870	NC_007793.1	1779649	1779849	-	201	0	0	0	0	0	0	0
SAUSA300_RS08875	NC_007793.1	1779878	1780405	-	528	0	0	0	0	0	0	0
SAUSA300_RS08880	NC_007793.1	1780634	1782127	-	1494	0	0	0	0	0	0	0
SAUSA300_RS08885	NC_007793.1	1782553	1784490	-	1938	0	0	0	0	0	0	0
SAUSA300_RS08890	NC_007793.1	1784688	1784810	-	123	0	0	0	0	0	0	0
SAUSA300_RS08895	NC_007793.1	1784903	1785823	-	921	0	0	0	0	0	0	0
SAUSA300_RS08900	NC_007793.1	1785823	1787223	-	1401	0	0	0	0	0	0	0
SAUSA300_RS08905	NC_007793.1	1787224	1787694	-	471	0	0	0	0	0	0	0
SAUSA300_RS08910	NC_007793.1	1787904	1788929	-	1026	0	0	0	0	0	0	0
SAUSA300_RS08915	NC_007793.1	1789099	1789722	-	624	0	0	0	0	0	0	0
SAUSA300_RS08920	NC_007793.1	1789738	1790610	-	873	0	0	0	0	0	0	0
SAUSA300_RS08925	NC_007793.1	1790626	1793256	-	2631	0	0	0	0	0	0	0
SAUSA300_RS08930	NC_007793.1	1793550	1795037	-	1488	0	0	0	0	0	0	0
SAUSA300_RS08935	NC_007793.1	1795536	1797197	-	1662	0	0	0	0	0	0	0
SAUSA300_RS08940	NC_007793.1	1797197	1797901	-	705	0	0	0	0	0	0	0
SAUSA300_RS08950	NC_007793.1	1798291	1799559	-	1269	0	0	0	0	0	0	0
SAUSA300_RS08955	NC_007793.1	1799608	1800729	-	1122	0	0	0	0	0	0	0
SAUSA300_RS08960	NC_007793.1	1801077	1802438	+	1362	0	0	0	0	0	0	0
SAUSA300_RS08975	NC_007793.1	1804763	1806520	-	1758	0	0	0	0	0	0	0
SAUSA300_RS08980	NC_007793.1	1806542	1807510	-	969	0	0	0	0	0	0	0
SAUSA300_RS08985	NC_007793.1	1807779	1808723	-	945	0	0	0	0	0	0	0
SAUSA300_RS08990	NC_007793.1	1808723	1809580	-	858	0	0	0	0	0	0	0
SAUSA300_RS08995	NC_007793.1	1809775	1811004	-	1230	0	0	0	0	0	0	0
SAUSA300_RS09000	NC_007793.1	1811454	1814651	-	3198	0	0	0	0	0	0	0
SAUSA300_RS09005	NC_007793.1	1814672	1815613	-	942	0	0	0	0	0	0	0
SAUSA300_RS09010	NC_007793.1	1815874	1817172	-	1299	0	0	0	0	0	0	0
SAUSA300_RS09015	NC_007793.1	1817377	1817790	+	414	0	0	0	0	0	0	0
SAUSA300_RS09020	NC_007793.1	1818095	1818784	-	690	0	0	0	0	0	0	0
SAUSA300_RS09025	NC_007793.1	1818959	1820014	+	1056	0	0	0	0	0	0	0
SAUSA300_RS09030	NC_007793.1	1820108	1820206	-	99	0	0	0	0	0	0	0
SAUSA300_RS09035	NC_007793.1	1820330	1821448	-	1119	0	0	0	0	0	0	0
SAUSA300_RS09040	NC_007793.1	1821589	1822089	+	501	0	0	0	0	0	0	0
SAUSA300_RS09045	NC_007793.1	1822335	1823537	-	1203	0	0	0	0	0	0	0
SAUSA300_RS09050	NC_007793.1	1823625	1824572	-	948	0	0	0	0	0	0	0
SAUSA300_RS09055	NC_007793.1	1824695	1825189	-	495	0	0	0	0	0	0	0
SAUSA300_RS09060	NC_007793.1	1825287	1826057	-	771	0	0	0	0	0	0	0
SAUSA300_RS09065	NC_007793.1	1826101	1827324	-	1224	0	0	0	0	0	0	0
SAUSA300_RS09070	NC_007793.1	1827324	1828472	-	1149	0	0	0	0	0	0	0
SAUSA300_RS09075	NC_007793.1	1828621	1828761	+	141	0	0	0	0	0	0	0
SAUSA300_RS09080	NC_007793.1	1828835	1830529	-	1695	0	0	0	0	0	0	0
SAUSA300_RS09085	NC_007793.1	1830666	1831130	+	465	0	0	0	0	0	0	0
SAUSA300_RS09090	NC_007793.1	1831374	1831976	+	603	0	0	0	0	0	0	0
SAUSA300_RS09100	NC_007793.1	1832192	1832935	-	744	0	0	0	0	0	0	0
SAUSA300_RS09105	NC_007793.1	1833015	1833461	+	447	0	0	0	0	0	0	0
SAUSA300_RS09110	NC_007793.1	1833575	1834735	+	1161	0	0	0	0	0	0	0
SAUSA300_RS09115	NC_007793.1	1834722	1836326	+	1605	0	0	0	0	0	0	0
SAUSA300_RS09120	NC_007793.1	1836420	1836515	+	96	0	0	0	0	0	0	0
SAUSA300_RS09125	NC_007793.1	1836476	1837606	-	1131	0	0	0	0	0	0	0
SAUSA300_RS09130	NC_007793.1	1837713	1839179	-	1467	0	0	0	0	0	0	0
SAUSA300_RS09135	NC_007793.1	1839307	1839924	-	618	0	0	0	0	0	0	0
SAUSA300_RS09140	NC_007793.1	1840096	1841370	+	1275	0	0	0	0	0	0	0
SAUSA300_RS09145	NC_007793.1	1841464	1842726	-	1263	0	0	0	0	0	0	0
SAUSA300_RS09150	NC_007793.1	1843108	1844013	+	906	0	0	0	0	0	0	0
SAUSA300_RS09155	NC_007793.1	1843993	1844085	-	93	0	0	0	0	0	0	0
SAUSA300_RS09160	NC_007793.1	1844216	1846903	-	2688	0	0	0	0	0	0	0
SAUSA300_RS09165	NC_007793.1	1847198	1848865	-	1668	0	0	0	0	0	0	0
SAUSA300_RS09170	NC_007793.1	1849305	1851011	-	1707	0	0	0	0	0	0	0
SAUSA300_RS09175	NC_007793.1	1851180	1851812	+	633	0	0	0	0	0	0	0
SAUSA300_RS09180	NC_007793.1	1851837	1853006	+	1170	0	0	0	0	0	0	0
SAUSA300_RS09185	NC_007793.1	1853104	1854093	-	990	0	0	0	0	0	0	0
SAUSA300_RS09190	NC_007793.1	1854166	1854279	-	114	0	0	0	0	0	0	0
SAUSA300_RS09195	NC_007793.1	1854633	1855724	-	1092	0	0	0	0	0	0	0
SAUSA300_RS09200	NC_007793.1	1856185	1856289	-	105	0	0	0	0	0	0	0
SAUSA300_RS09205	NC_007793.1	1856424	1857623	-	1200	0	0	0	0	0	0	0
SAUSA300_RS09210	NC_007793.1	1857697	1858188	-	492	0	0	0	0	0	0	0
SAUSA300_RS09215	NC_007793.1	1858262	1859575	-	1314	0	0	0	0	0	0	0
SAUSA300_RS09220	NC_007793.1	1859599	1863423	-	3825	0	0	0	0	0	0	0
SAUSA300_RS09225	NC_007793.1	1863444	1864040	-	597	0	0	0	0	0	0	0
SAUSA300_RS09230	NC_007793.1	1864069	1864926	-	858	0	0	0	0	0	0	0
SAUSA300_RS09235	NC_007793.1	1865026	1865337	-	312	0	0	0	0	0	0	0
SAUSA300_RS09240	NC_007793.1	1865402	1866478	-	1077	0	0	0	0	0	0	0
SAUSA300_RS09245	NC_007793.1	1866565	1866876	+	312	0	0	0	0	0	0	0
SAUSA300_RS09250	NC_007793.1	1867001	1867843	-	843	0	0	0	0	0	0	0
SAUSA300_RS09255	NC_007793.1	1868313	1868957	-	645	0	0	0	0	0	0	0
SAUSA300_RS09260	NC_007793.1	1868972	1869763	-	792	0	0	0	0	0	0	0
SAUSA300_RS09265	NC_007793.1	1870313	1871161	-	849	0	0	0	0	0	0	0
SAUSA300_RS09270	NC_007793.1	1871165	1872574	-	1410	0	0	0	0	0	0	0
SAUSA300_RS09275	NC_007793.1	1873324	1873746	-	423	0	0	0	0	0	0	0
SAUSA300_RS09280	NC_007793.1	1873763	1874458	-	696	0	0	0	0	0	0	0
SAUSA300_RS09285	NC_007793.1	1874455	1876116	-	1662	0	0	0	0	0	0	0
SAUSA300_RS09290	NC_007793.1	1876523	1877791	+	1269	0	0	0	0	0	0	0
SAUSA300_RS09295	NC_007793.1	1877908	1884468	-	6561	0	0	0	0	0	0	0
SAUSA300_RS09300	NC_007793.1	1884794	1885105	-	312	0	0	0	0	0	0	0
SAUSA300_RS09305	NC_007793.1	1885127	1887544	-	2418	0	0	0	0	0	0	0
SAUSA300_RS09310	NC_007793.1	1887832	1889013	-	1182	0	0	0	0	0	0	0
SAUSA300_RS09315	NC_007793.1	1889123	1890076	+	954	0	0	0	0	0	0	0
SAUSA300_RS09320	NC_007793.1	1890073	1890636	+	564	0	0	0	0	0	0	0
SAUSA300_RS09325	NC_007793.1	1890756	1891157	-	402	0	0	0	0	0	0	0
SAUSA300_RS09340	NC_007793.1	1892736	1893563	-	828	0	0	0	0	0	0	0
SAUSA300_RS09345	NC_007793.1	1893566	1893685	-	120	0	0	0	0	0	0	0
SAUSA300_RS09350	NC_007793.1	1893797	1894798	+	1002	0	0	0	0	0	0	0
SAUSA300_RS09355	NC_007793.1	1894920	1895384	-	465	0	0	0	0	0	0	0
SAUSA300_RS09360	NC_007793.1	1895397	1896578	-	1182	0	0	0	0	0	0	0
SAUSA300_RS09365	NC_007793.1	1896589	1897221	-	633	0	0	0	0	0	0	0
SAUSA300_RS09370	NC_007793.1	1897228	1898271	-	1044	0	0	0	0	0	0	0
SAUSA300_RS09375	NC_007793.1	1898752	1900254	-	1503	0	0	0	0	0	0	0
SAUSA300_RS09380	NC_007793.1	1900777	1901091	+	315	0	0	0	0	0	0	0
SAUSA300_RS09385	NC_007793.1	1901091	1902383	+	1293	0	0	0	0	0	0	0
SAUSA300_RS09390	NC_007793.1	1902401	1902796	+	396	0	0	0	0	0	0	0
SAUSA300_RS09395	NC_007793.1	1903091	1903945	-	855	0	0	0	0	0	0	0
SAUSA300_RS09400	NC_007793.1	1904221	1904445	-	225	0	0	0	0	0	0	0
SAUSA300_RS09405	NC_007793.1	1904644	1905114	+	471	0	0	0	0	0	0	0
SAUSA300_RS09410	NC_007793.1	1905227	1905670	+	444	0	0	0	0	0	0	0
SAUSA300_RS09415	NC_007793.1	1905657	1906100	-	444	0	0	0	0	0	0	0
SAUSA300_RS09420	NC_007793.1	1906396	1907031	+	636	0	0	0	0	0	0	0
SAUSA300_RS09425	NC_007793.1	1907471	1908184	-	714	0	0	0	0	0	0	0
SAUSA300_RS09430	NC_007793.1	1908444	1908746	+	303	0	0	0	0	0	0	0
SAUSA300_RS09435	NC_007793.1	1909002	1909367	+	366	0	0	0	0	0	0	0
SAUSA300_RS09440	NC_007793.1	1909364	1909717	+	354	0	0	0	0	0	0	0
SAUSA300_RS09455	NC_007793.1	1911800	1912633	-	834	0	0	0	0	0	0	0
SAUSA300_RS09460	NC_007793.1	1912845	1913753	-	909	0	0	0	0	0	0	0
SAUSA300_RS09465	NC_007793.1	1913878	1915071	-	1194	0	0	0	0	0	0	0
SAUSA300_RS09470	NC_007793.1	1915442	1917034	+	1593	0	0	0	0	0	0	0
SAUSA300_RS09475	NC_007793.1	1917170	1917601	-	432	0	0	0	0	0	0	0
SAUSA300_RS09480	NC_007793.1	1918030	1918776	-	747	0	0	0	0	0	0	0
SAUSA300_RS09485	NC_007793.1	1918781	1919254	-	474	0	0	0	0	0	0	0
SAUSA300_RS09490	NC_007793.1	1919320	1919577	+	258	0	0	0	0	0	0	0
SAUSA300_RS09495	NC_007793.1	1919574	1920575	-	1002	0	0	0	0	0	0	0
SAUSA300_RS09500	NC_007793.1	1920580	1922058	-	1479	0	0	0	0	0	0	0
SAUSA300_RS09505	NC_007793.1	1922217	1922672	-	456	0	0	0	0	0	0	0
SAUSA300_RS09510	NC_007793.1	1922975	1923625	+	651	0	0	0	0	0	0	0
SAUSA300_RS09515	NC_007793.1	1923706	1924701	+	996	0	0	0	0	0	0	0
SAUSA300_RS09525	NC_007793.1	1925444	1925788	+	345	0	0	0	0	0	0	0
SAUSA300_RS09530	NC_007793.1	1925886	1926437	+	552	0	0	0	0	0	0	0
SAUSA300_RS09535	NC_007793.1	1926655	1927296	-	642	0	0	0	0	0	0	0
SAUSA300_RS09545	NC_007793.1	1927597	1927773	-	177	0	0	0	0	0	0	0
SAUSA300_RS09550	NC_007793.1	1927784	1928167	-	384	0	0	0	0	0	0	0
SAUSA300_RS09560	NC_007793.1	1928771	1928914	-	144	0	0	0	0	0	0	0
SAUSA300_RS15795	NC_007793.1	1929117	1929212	+	96	0	0	0	0	0	0	0
SAUSA300_RS09565	NC_007793.1	1929335	1929436	+	102	0	0	0	0	0	0	0
SAUSA300_RS09570	NC_007793.1	1929784	1930161	-	378	0	0	0	0	0	0	0
SAUSA300_RS09575	NC_007793.1	1930682	1934794	-	4113	0	0	0	0	0	0	0
SAUSA300_RS09580	NC_007793.1	1935644	1936843	-	1200	0	0	0	0	0	0	0
SAUSA300_RS09585	NC_007793.1	1936836	1938392	-	1557	0	0	0	0	0	0	0
SAUSA300_RS09590	NC_007793.1	1938556	1938690	-	135	0	0	0	0	0	0	0
SAUSA300_RS09595	NC_007793.1	1938755	1939474	-	720	0	0	0	0	0	0	0
SAUSA300_RS09600	NC_007793.1	1939625	1940341	-	717	0	0	0	0	0	0	0
SAUSA300_RS09605	NC_007793.1	1940499	1941218	-	720	0	0	0	0	0	0	0
SAUSA300_RS09610	NC_007793.1	1941339	1942058	-	720	0	0	0	0	0	0	0
SAUSA300_RS09615	NC_007793.1	1942116	1942838	-	723	0	0	0	0	0	0	0
SAUSA300_RS09620	NC_007793.1	1942963	1943670	-	708	0	0	0	0	0	0	0
SAUSA300_RS09630	NC_007793.1	1944634	1945200	+	567	0	0	0	0	0	0	0
SAUSA300_RS15410	NC_007793.1	1945674	1946372	-	699	0	0	0	0	0	0	0
SAUSA300_RS09640	NC_007793.1	1946369	1947130	-	762	0	0	0	0	0	0	0
SAUSA300_RS09645	NC_007793.1	1947127	1947819	-	693	0	0	0	0	0	0	0
SAUSA300_RS09650	NC_007793.1	1947842	1949215	-	1374	0	0	0	0	0	0	0
SAUSA300_RS09655	NC_007793.1	1949225	1949743	-	519	0	0	0	0	0	0	0
SAUSA300_RS09660	NC_007793.1	1949759	1951003	-	1245	0	0	0	0	0	0	0
SAUSA300_RS09665	NC_007793.1	1950996	1953989	-	2994	0	0	0	0	0	0	0
SAUSA300_RS09670	NC_007793.1	1954054	1954197	-	144	0	0	0	0	0	0	0
SAUSA300_RS09675	NC_007793.1	1954934	1955077	-	144	0	0	0	0	0	0	0
SAUSA300_RS09680	NC_007793.1	1955319	1956302	-	984	0	0	0	0	0	0	0
SAUSA300_RS09685	NC_007793.1	1956304	1957239	-	936	0	0	0	0	0	0	0
SAUSA300_RS09690	NC_007793.1	1958122	1958577	+	456	0	0	0	0	0	0	0
SAUSA300_RS09700	NC_007793.1	1960620	1960708	-	89	0	0	0	0	0	0	0
SAUSA300_RS09705	NC_007793.1	1960763	1960834	-	72	0	0	0	0	0	0	0
SAUSA300_RS09710	NC_007793.1	1960836	1960910	-	75	0	0	0	0	0	0	0
SAUSA300_RS09715	NC_007793.1	1960925	1960998	-	74	0	0	0	0	0	0	0
SAUSA300_RS09720	NC_007793.1	1961014	1961089	-	76	0	0	0	0	0	0	0
SAUSA300_RS09725	NC_007793.1	1961103	1961175	-	73	0	0	0	0	0	0	0
SAUSA300_RS09730	NC_007793.1	1961192	1961267	-	76	0	0	0	0	0	0	0
SAUSA300_RS09735	NC_007793.1	1961289	1961362	-	74	0	0	0	0	0	0	0
SAUSA300_RS09740	NC_007793.1	1961834	1962388	-	555	0	0	0	0	0	0	0
SAUSA300_RS09750	NC_007793.1	1962711	1964111	-	1401	0	0	0	0	0	0	0
SAUSA300_RS09755	NC_007793.1	1964135	1965058	-	924	0	0	0	0	0	0	0
SAUSA300_RS09760	NC_007793.1	1965116	1966153	-	1038	0	0	0	0	0	0	0
SAUSA300_RS09765	NC_007793.1	1966143	1966253	-	111	0	0	0	0	0	0	0
SAUSA300_RS09770	NC_007793.1	1966416	1966919	+	504	0	0	0	0	0	0	0
SAUSA300_RS09775	NC_007793.1	1967043	1968266	-	1224	0	0	0	0	0	0	0
SAUSA300_RS09780	NC_007793.1	1968259	1968999	-	741	0	0	0	0	0	0	0
SAUSA300_RS09785	NC_007793.1	1969133	1969555	+	423	0	0	0	0	0	0	0
SAUSA300_RS09790	NC_007793.1	1969697	1970062	+	366	0	0	0	0	0	0	0
SAUSA300_RS09795	NC_007793.1	1970795	1971352	+	558	0	0	0	0	0	0	0
SAUSA300_RS09800	NC_007793.1	1971557	1972519	+	963	0	0	0	0	0	0	0
SAUSA300_RS09805	NC_007793.1	1972640	1973581	-	942	0	0	0	0	0	0	0
SAUSA300_RS09810	NC_007793.1	1973578	1976514	-	2937	0	0	0	0	0	0	0
SAUSA300_RS09815	NC_007793.1	1976504	1977700	-	1197	0	0	0	0	0	0	0
SAUSA300_RS09820	NC_007793.1	1977991	1978089	-	99	0	0	0	0	0	0	0
SAUSA300_RS09825	NC_007793.1	1978472	1978816	-	345	0	0	0	0	0	0	0
SAUSA300_RS09830	NC_007793.1	1978885	1980009	-	1125	0	0	0	0	0	0	0
SAUSA300_RS09835	NC_007793.1	1980188	1980652	-	465	0	0	0	0	0	0	0
SAUSA300_RS09840	NC_007793.1	1981008	1981631	-	624	0	0	0	0	0	0	0
SAUSA300_RS09845	NC_007793.1	1981653	1982765	-	1113	0	0	0	0	0	0	0
SAUSA300_RS09850	NC_007793.1	1982928	1983749	+	822	0	0	0	0	0	0	0
SAUSA300_RS09855	NC_007793.1	1984212	1985597	-	1386	0	0	0	0	0	0	0
SAUSA300_RS09860	NC_007793.1	1985793	1986188	-	396	0	0	0	0	0	0	0
SAUSA300_RS09870	NC_007793.1	1986965	1987117	-	153	0	0	0	0	0	0	0
SAUSA300_RS09875	NC_007793.1	1987142	1987741	-	600	0	0	0	0	0	0	0
SAUSA300_RS09880	NC_007793.1	1987900	1988370	-	471	0	0	0	0	0	0	0
SAUSA300_RS09885	NC_007793.1	1988375	1989502	-	1128	0	0	0	0	0	0	0
SAUSA300_RS09890	NC_007793.1	1989653	1990375	-	723	0	0	0	0	0	0	0
SAUSA300_RS09895	NC_007793.1	1990368	1991825	-	1458	0	0	0	0	0	0	0
SAUSA300_RS09900	NC_007793.1	1992083	1993144	-	1062	0	0	0	0	0	0	0
SAUSA300_RS09905	NC_007793.1	1993637	1994956	+	1320	0	0	0	0	0	0	0
SAUSA300_RS09910	NC_007793.1	1995143	1995226	-	84	0	0	0	0	0	0	0
SAUSA300_RS15810	NC_007793.1	1995265	1995339	-	75	0	0	0	0	0	0	0
SAUSA300_RS09915	NC_007793.1	1995443	1995517	-	75	0	0	0	0	0	0	0
SAUSA300_RS09920	NC_007793.1	1995525	1995598	-	74	0	0	0	0	0	0	0
SAUSA300_RS09925	NC_007793.1	1995604	1995675	-	72	0	0	0	0	0	0	0
SAUSA300_RS09930	NC_007793.1	1995687	1995759	-	73	0	0	0	0	0	0	0
SAUSA300_RS09935	NC_007793.1	1995762	1995835	-	74	0	0	0	0	0	0	0
SAUSA300_RS09940	NC_007793.1	1995851	1995931	-	81	0	0	0	0	0	0	0
SAUSA300_RS09945	NC_007793.1	1995937	1996012	-	76	0	0	0	0	0	0	0
SAUSA300_RS09950	NC_007793.1	1996020	1996092	-	73	0	0	0	0	0	0	0
SAUSA300_RS09955	NC_007793.1	1996111	1996186	-	76	0	0	0	0	0	0	0
SAUSA300_RS09960	NC_007793.1	1996196	1996269	-	74	0	0	0	0	0	0	0
SAUSA300_RS09965	NC_007793.1	1996284	1996376	-	93	0	0	0	0	0	0	0
SAUSA300_RS09970	NC_007793.1	1996415	1996490	-	76	0	0	0	0	0	0	0
SAUSA300_RS09975	NC_007793.1	1996501	1996590	-	90	0	0	0	0	0	0	0
SAUSA300_RS09980	NC_007793.1	1996600	1996673	-	74	0	0	0	0	0	0	0
SAUSA300_RS09985	NC_007793.1	1996702	1996775	-	74	0	0	0	0	0	0	0
SAUSA300_RS09990	NC_007793.1	1996797	1996872	-	76	0	0	0	0	0	0	0
SAUSA300_RS09995	NC_007793.1	1996890	1996963	-	74	0	0	0	0	0	0	0
SAUSA300_RS10000	NC_007793.1	1996973	1997046	-	74	0	0	0	0	0	0	0
SAUSA300_RS10005	NC_007793.1	1997065	1997153	-	89	0	0	0	0	0	0	0
SAUSA300_RS10010	NC_007793.1	1997164	1997238	-	75	0	0	0	0	0	0	0
SAUSA300_RS10015	NC_007793.1	1997242	1997323	-	82	0	0	0	0	0	0	0
SAUSA300_RS10020	NC_007793.1	1997327	1997402	-	76	0	0	0	0	0	0	0
SAUSA300_RS10025	NC_007793.1	1997408	1997483	-	76	0	0	0	0	0	0	0
SAUSA300_RS10030	NC_007793.1	1997500	1997575	-	76	0	0	0	0	0	0	0
SAUSA300_RS10035	NC_007793.1	1997587	1997701	-	115	0	0	0	0	0	0	0
SAUSA300_RS10040	NC_007793.1	1997774	2000696	-	2923	0	0	0	0	0	0	0
SAUSA300_RS10045	NC_007793.1	2000910	2000985	-	76	0	0	0	0	0	0	0
SAUSA300_RS10050	NC_007793.1	2001004	2001080	-	77	0	0	0	0	0	0	0
SAUSA300_RS10055	NC_007793.1	2001172	2002723	-	1552	0	0	0	0	0	0	0
SAUSA300_RS10060	NC_007793.1	2003464	2003910	-	447	0	0	0	0	0	0	0
SAUSA300_RS10065	NC_007793.1	2004007	2004957	-	951	0	0	0	0	0	0	0
SAUSA300_RS10070	NC_007793.1	2004963	2005418	-	456	0	0	0	0	0	0	0
SAUSA300_RS10075	NC_007793.1	2005499	2006788	+	1290	0	0	0	0	0	0	0
SAUSA300_RS10080	NC_007793.1	2007081	2008175	+	1095	0	0	0	0	0	0	0
SAUSA300_RS10085	NC_007793.1	2008265	2008357	-	93	0	0	0	0	0	0	0
SAUSA300_RS10090	NC_007793.1	2008366	2010102	-	1737	0	0	0	0	0	0	0
SAUSA300_RS10095	NC_007793.1	2010393	2010935	-	543	0	0	0	0	0	0	0
SAUSA300_RS10100	NC_007793.1	2011237	2012274	-	1038	0	0	0	0	0	0	0
SAUSA300_RS10105	NC_007793.1	2012426	2013403	+	978	0	0	0	0	0	0	0
SAUSA300_RS10115	NC_007793.1	2013664	2014500	-	837	0	0	0	0	0	0	0
SAUSA300_RS10120	NC_007793.1	2014509	2016026	-	1518	0	0	0	0	0	0	0
SAUSA300_RS10125	NC_007793.1	2016041	2016355	-	315	0	0	0	0	0	0	0
SAUSA300_RS10130	NC_007793.1	2016333	2017151	-	819	0	0	0	0	0	0	0
SAUSA300_RS10135	NC_007793.1	2017412	2018221	-	810	0	0	0	0	0	0	0
SAUSA300_RS10140	NC_007793.1	2018562	2019077	-	516	0	0	0	0	0	0	0
SAUSA300_RS10145	NC_007793.1	2019208	2019369	-	162	0	0	0	0	0	0	0
SAUSA300_RS10150	NC_007793.1	2019593	2020744	+	1152	0	0	0	0	0	0	0
SAUSA300_RS10155	NC_007793.1	2021004	2021534	-	531	0	0	0	0	0	0	0
SAUSA300_RS10160	NC_007793.1	2021624	2022880	-	1257	0	0	0	0	0	0	0
SAUSA300_RS10165	NC_007793.1	2022883	2023083	-	201	0	0	0	0	0	0	0
SAUSA300_RS10170	NC_007793.1	2023230	2023694	+	465	0	0	0	0	0	0	0
SAUSA300_RS10175	NC_007793.1	2023701	2023976	+	276	0	0	0	0	0	0	0
SAUSA300_RS10180	NC_007793.1	2024254	2025471	+	1218	0	0	0	0	0	0	0
SAUSA300_RS10185	NC_007793.1	2025587	2026216	-	630	0	0	0	0	0	0	0
SAUSA300_RS10190	NC_007793.1	2026206	2027249	-	1044	0	0	0	0	0	0	0
SAUSA300_RS10195	NC_007793.1	2027246	2027947	-	702	0	0	0	0	0	0	0
SAUSA300_RS10200	NC_007793.1	2027962	2028348	-	387	0	0	0	0	0	0	0
SAUSA300_RS10205	NC_007793.1	2028565	2029323	-	759	0	0	0	0	0	0	0
SAUSA300_RS10215	NC_007793.1	2029851	2030837	+	987	0	0	0	0	0	0	0
SAUSA300_RS10230	NC_007793.1	2031386	2031799	-	414	0	0	0	0	0	0	0
SAUSA300_RS10235	NC_007793.1	2031828	2031938	-	111	0	0	0	0	0	0	0
SAUSA300_RS10240	NC_007793.1	2032024	2032755	-	732	0	0	0	0	0	0	0
SAUSA300_RS10245	NC_007793.1	2032757	2034070	-	1314	0	0	0	0	0	0	0
SAUSA300_RS10250	NC_007793.1	2034362	2034862	+	501	0	0	0	0	0	0	0
SAUSA300_RS10255	NC_007793.1	2034944	2035036	-	93	0	0	0	0	0	0	0
SAUSA300_RS10260	NC_007793.1	2035251	2035805	+	555	0	0	0	0	0	0	0
SAUSA300_RS10265	NC_007793.1	2035873	2036943	-	1071	0	0	0	0	0	0	0
SAUSA300_RS10270	NC_007793.1	2037190	2037720	-	531	0	0	0	0	0	0	0
SAUSA300_RS10275	NC_007793.1	2037890	2039251	-	1362	0	0	0	0	0	0	0
SAUSA300_RS10280	NC_007793.1	2039332	2040279	-	948	0	0	0	0	0	0	0
SAUSA300_RS10285	NC_007793.1	2040862	2041008	-	147	0	0	0	0	0	0	0
SAUSA300_RS10290	NC_007793.1	2041048	2042475	-	1428	0	0	0	0	0	0	0
SAUSA300_RS10295	NC_007793.1	2042488	2043945	-	1458	0	0	0	0	0	0	0
SAUSA300_RS10300	NC_007793.1	2043947	2044249	-	303	0	0	0	0	0	0	0
SAUSA300_RS10305	NC_007793.1	2044616	2046154	+	1539	0	0	0	0	0	0	0
SAUSA300_RS10310	NC_007793.1	2046243	2047442	-	1200	0	0	0	0	0	0	0
SAUSA300_RS10315	NC_007793.1	2047455	2049458	-	2004	0	0	0	0	0	0	0
